name,subclade,BEAST-set
ASB32558,V-clade,N
ASB32570,V-clade,N
ASB32654,V-clade,N
ASB32714,V-clade,N
ASB32726,V-clade,N
ASB32786,V-clade,N
ASB32798,V-clade,N
ASB32822,V-clade,N
ASB32834,V-clade,N
ASB32864,V-clade,N
ASB32900,V-clade,N
ASB32977,V-clade,N
ASB33073,V-clade,N
ASB33097,V-clade,N
ASB33229,F-clade,N
ASB33397,V-clade,N
ASB33583,V-clade,N
ASB33631,V-clade,N
ASB33643,V-clade,N
ASB33655,V-clade,N
ASB33751,V-clade,N
ASF57974,F-clade,N
ASF58021,F-clade,Y
ASF58041,V-clade,N
ASF58080,V-clade,N
ASF58090,F-clade,N
ASF58119,F-clade,N
ASK80110,V-clade,N
ASK82579,V-clade,N
ASR91997,F-clade,N
ASR92037,F-clade,Y
ASR92076,F-clade,N
ASR92086,V-clade,N
ASU07413,V-clade,N
ASU07764,V-clade,N
ASU55613,V-clade,N
ASU55657,V-clade,N
ASU55679,V-clade,N
ASU55701,V-clade,N
ASU55735,V-clade,Y
ASU55759,V-clade,N
ASV62274,F-clade,N
ASV62321,V-clade,N
ASX97584,F-clade,Y
ASX97742,F-clade,N
ATB53908,F-clade,N
ATB53995,V-clade,N
ATB54006,V-clade,N
ATB54061,V-clade,N
ATB54072,V-clade,N
ATB54159,V-clade,N
ATB54170,V-clade,N
ATD51968,V-clade,N
ATE48663,F-clade,Y
ATE48679,V-clade,N
ATE48975,V-clade,N
ATE49189,F-clade,N
ATE49380,V-clade,N
ATE49641,V-clade,N
ATE49681,V-clade,N
ATE49711,F-clade,N
ATE49785,V-clade,N
ATE49815,F-clade,N
ATE49837,V-clade,N
ATI21364,V-clade,N
ATI21394,V-clade,N
ATI21404,F-clade,N
ATI21434,F-clade,Y
ATI21444,F-clade,Y
ATI21524,V-clade,N
ATI21533,F-clade,N
ATI21559,F-clade,N
ATI22721,V-clade,N
ATI22983,V-clade,Y
ATI23030,V-clade,N
ATJ01216,V-clade,N
ATJ01228,F-clade,Y
ATJ01252,F-clade,N
ATJ01357,F-clade,Y
ATJ01392,F-clade,N
ATJ01404,F-clade,Y
ATJ01427,V-clade,N
ATJ01473,F-clade,N
ATJ01485,V-clade,N
ATJ01506,F-clade,N
ATJ01530,F-clade,N
ATJ01621,V-clade,N
ATJ01790,F-clade,Y
ATJ01801,F-clade,N
ATJ01836,F-clade,N
ATJ01961,V-clade,N
ATJ02008,F-clade,N
ATJ02030,V-clade,N
ATJ02052,F-clade,N
ATJ02322,V-clade,N
ATJ02389,V-clade,N
ATJ02459,V-clade,N
ATJ02539,V-clade,N
ATJ02629,F-clade,N
ATJ02640,F-clade,N
ATJ02686,F-clade,N
ATJ02697,F-clade,N
ATJ02720,F-clade,N
ATJ02800,F-clade,N
ATJ02811,V-clade,N
ATL15328,F-clade,N
ATP61328,V-clade,N
ATP61513,F-clade,N
ATP79926,V-clade,N
ATP79948,V-clade,N
ATU90072,V-clade,N
ATV84057,V-clade,N
ATY36476,V-clade,N
ATY36531,V-clade,N
ATY74298,F-clade,N
ATZ79699,V-clade,N
ATZ79780,V-clade,N
AUC65305,V-clade,N
AUC65338,V-clade,N
AUC65609,V-clade,N
AUC65731,V-clade,N
AUC65865,V-clade,N
AUF81849,V-clade,N
AUH29909,V-clade,N
AUH30411,V-clade,N
AUH30900,V-clade,N
AUH30978,V-clade,N
AUH30989,V-clade,N
AUH31348,V-clade,N
AUH31405,V-clade,N
AUH31772,V-clade,N
AUI43339,V-clade,N
AUI43359,V-clade,N
AUI44176,V-clade,N
AUM61283,V-clade,N
AUM61312,F-clade,N
AUM61412,V-clade,N
AUN86986,V-clade,N
AUN87046,V-clade,N
AUN87115,F-clade,N
AUN87155,V-clade,N
AUN87165,F-clade,N
AUN87215,F-clade,N
AUN87246,V-clade,N
AUO32071,F-clade,N
AUO32101,V-clade,N
AUO32111,F-clade,N
AUO32171,V-clade,N
AUO32191,F-clade,N
AUO32201,V-clade,N
AUP48773,V-clade,N
AUP49184,V-clade,N
AUS93438,V-clade,N
AUT12050,V-clade,N
AUT17388,V-clade,N
AUT17421,V-clade,N
AUT17432,V-clade,N
AVH77591,V-clade,N
AVH77822,V-clade,N
AVH78122,F-clade,N
AVH86217,V-clade,N
AVH86227,F-clade,N
AVH86266,F-clade,N
AVH86335,V-clade,N
AVH86364,F-clade,N
AVH86384,V-clade,N
AVH86394,F-clade,Y
AVI15109,V-clade,N
AVJ46822,V-clade,N
AVL84657,V-clade,N
AVL84686,V-clade,N
AVL84726,V-clade,N
AVL84736,V-clade,N
AVL84765,V-clade,N
AVL84775,V-clade,N
AVN84815,F-clade,N
AVN87076,F-clade,N
AVN87153,V-clade,N
AVN87164,V-clade,N
AVN87176,F-clade,N
AVN87198,F-clade,N
AVN87254,F-clade,N
AVN87288,V-clade,N
AVN87334,clade-split,Y
AVN87345,V-clade,N
AVN87457,clade-split,Y
AVN87492,V-clade,N
AVP03502,V-clade,N
AVP03542,V-clade,N
AVP03564,V-clade,Y
AVP03628,V-clade,N
AVP08287,V-clade,N
AVP08353,V-clade,N
AVP08540,V-clade,N
AVP08573,V-clade,N
AVP08749,V-clade,N
AVP08782,V-clade,N
AVP09101,V-clade,N
AVP09145,V-clade,N
AVP09222,V-clade,N
AVP09365,V-clade,N
AVP09607,V-clade,N
AVR40511,V-clade,N
AVR40582,V-clade,N
AVR40756,V-clade,N
AVR41044,V-clade,N
AVR41095,V-clade,N
AVR41121,V-clade,N
AVR41243,V-clade,N
AVR41385,V-clade,N
AVR41450,V-clade,N
AVR41473,V-clade,N
AVX28603,V-clade,N
AVX28647,V-clade,N
AVX28669,V-clade,N
AVX28724,V-clade,N
AVX28790,V-clade,N
AVX28913,V-clade,Y
AVX29010,V-clade,N
AVX29065,V-clade,N
AVX29109,V-clade,N
AVX29131,V-clade,N
AVX29296,V-clade,N
AVX29373,V-clade,N
AVX35702,F-clade,Y
AVZ44848,V-clade,N
AWB14249,F-clade,N
AWB14309,F-clade,N
AWB15858,F-clade,Y
AWC06730,V-clade,N
AWC06770,V-clade,N
AWC06802,V-clade,N
AWC06835,V-clade,N
AWC06945,V-clade,N
AWC06967,V-clade,N
AWC07033,V-clade,N
AWC07132,V-clade,N
AWH65968,V-clade,N
AWI42206,V-clade,N
AWI42258,V-clade,N
AWI42302,V-clade,N
AWI42335,V-clade,N
AWI42346,V-clade,N
AWI42511,V-clade,N
AWI42577,V-clade,N
AWI42610,V-clade,N
AWI42621,V-clade,N
AWI42764,V-clade,N
AWI42841,V-clade,N
AWV55017,F-clade,N
AWV55036,V-clade,N
AWV55065,F-clade,N
AWV55085,F-clade,Y
AWV55094,V-clade,N
AWV55124,V-clade,N
AWV55183,V-clade,N
AWW19629,V-clade,N
AWW19631,V-clade,Y
AWW19639,V-clade,N
AWW19646,V-clade,N
AWW19649,V-clade,N
AWW19650,V-clade,N
AWW19654,V-clade,N
AWW19664,V-clade,N
AWW19670,V-clade,N
AWW19678,V-clade,N
AWW19688,V-clade,N
AWW19694,V-clade,N
AWW19702,V-clade,N
AWW19707,V-clade,N
AWW19712,V-clade,N
AWW19715,V-clade,N
AWW19733,V-clade,N
AWW19738,V-clade,N
AWW20382,V-clade,N
AWW20651,V-clade,N
AWW20819,V-clade,N
AWW21140,V-clade,N
AWW21169,V-clade,N
AWW21230,V-clade,N
AWX41665,V-clade,N
AWZ60836,V-clade,N
AWZ60874,V-clade,N
AWZ62250,V-clade,N
AWZ62261,V-clade,N
AXB50988,V-clade,N
AXB51065,V-clade,Y
AXB51197,V-clade,N
AXB51505,V-clade,N
AXB52522,V-clade,N
AXB53051,V-clade,N
AXB53236,V-clade,N
AXB53433,V-clade,N
AXC24926,V-clade,N
AXC24995,V-clade,N
AXE74561,F-clade,Y
AXF93364,V-clade,N
AXF93448,V-clade,N
AXF93469,V-clade,N
AXF93645,V-clade,N
AXF93678,V-clade,N
AXF93705,V-clade,N
AXH80647,V-clade,N
AXH80830,V-clade,N
AXK92842,V-clade,N
AXO64834,V-clade,N
AXO65130,V-clade,N
AXQ11779,V-clade,N
AXR71567,V-clade,N
AXR71682,V-clade,N
AXR72070,V-clade,N
AXR72161,V-clade,N
AXS75285,V-clade,N
AXS75393,F-clade,N
AXS75403,V-clade,N
AXS75413,F-clade,N
AXV43403,V-clade,N
AXY80601,V-clade,N
AXY80667,V-clade,Y
AYD79018,F-clade,N
AYD79028,V-clade,N
AYD79048,V-clade,N
AYD79077,F-clade,N
AYD79097,V-clade,N
AYD79226,F-clade,N
AYE19906,F-clade,N
AYF59344,V-clade,N
AYF59411,V-clade,N
AYM55894,F-clade,N
AYM55914,V-clade,N
AYM55924,F-clade,N
AYM55944,V-clade,N
AYN07795,V-clade,N
AYN07828,V-clade,N
AYO97945,V-clade,N
AYO98089,F-clade,N
AYO98301,F-clade,N
BBG91933,clade-split,Y
BBG92096,clade-split,Y
AYV62671,V-clade,N
AYV62763,V-clade,N
AYV62769,V-clade,N
AYV87842,V-clade,N
AYW00731,V-clade,N
AYW34900,V-clade,N
AZC15349,F-clade,N
AZG04627,V-clade,N
AZG04715,V-clade,N
AZJ60794,V-clade,N
AZJ60823,V-clade,N
AZJ60845,V-clade,N
AZJ60871,V-clade,N
AZK23239,V-clade,N
AZL57338,V-clade,N
AZQ00442,F-clade,N
AZQ00477,V-clade,N
AZQ20539,V-clade,N
AZQ20586,F-clade,N
AZQ20647,V-clade,N
AZQ97897,V-clade,N
AZQ97943,V-clade,N
AZQ97966,V-clade,N
AZQ98023,V-clade,N
AZQ98192,V-clade,N
AZQ98203,V-clade,N
AZQ98225,V-clade,N
AZQ98294,V-clade,N
AZQ98362,V-clade,N
AZQ98429,V-clade,N
AZQ98686,V-clade,N
AZQ98868,V-clade,N
AZQ98902,V-clade,N
AZQ98925,V-clade,N
AZQ98948,V-clade,N
AZQ98995,V-clade,N
AZQ99064,V-clade,N
AZQ99075,V-clade,N
AZQ99109,V-clade,N
AZQ99166,V-clade,N
AZS61993,V-clade,N
AZS64776,V-clade,N
AZS64831,V-clade,N
AZS64853,V-clade,N
AZS64987,V-clade,N
AZS65457,V-clade,N
AZS69082,V-clade,N
AZS69329,V-clade,N
AZS69484,V-clade,N
AZS69507,V-clade,N
AZS69564,V-clade,N
AZY31734,V-clade,N
AZY31740,V-clade,N
AZY40062,V-clade,N
AZY40065,V-clade,N
AZY40072,V-clade,N
AZY40106,V-clade,N
AZY40116,V-clade,N
AZY87318,V-clade,N
AZY87321,V-clade,N
AZY87369,V-clade,N
AZY88014,V-clade,N
AZY88024,V-clade,N
AZY88038,V-clade,N
QAA77448,V-clade,N
QAB02105,V-clade,N
QAB02149,V-clade,N
QAB02203,V-clade,N
QAB02214,V-clade,N
QAB02280,V-clade,N
QAB02410,V-clade,N
QAB02421,V-clade,N
QAB02538,V-clade,N
QAB03536,V-clade,N
QAB03553,V-clade,N
QAB03590,V-clade,N
QAB04427,V-clade,N
QAB04433,V-clade,N
QAB04455,V-clade,N
QAU20707,V-clade,N
QAU20769,V-clade,N
QAX25224,V-clade,N
QAX25269,F-clade,N
QAX25291,F-clade,Y
QAX25326,F-clade,N
QAX25382,F-clade,N
QAX25438,F-clade,N
QAX25450,V-clade,N
QAX25461,V-clade,N
QAX25472,F-clade,N
QAX25494,F-clade,N
QAX25517,F-clade,Y
QAX25584,V-clade,Y
QAX25606,F-clade,N
QAX25639,F-clade,N
QAX25661,F-clade,N
QAX25706,F-clade,N
QAX25728,F-clade,N
QAX25740,F-clade,N
QAX25990,V-clade,N
QAX26023,F-clade,N
QAX26056,F-clade,N
QAX26137,V-clade,N
QAY27555,V-clade,N
QAY27603,V-clade,N
QAY27668,V-clade,N
QAY27733,V-clade,N
QAY27900,V-clade,N
QAY28001,V-clade,N
QAY28183,V-clade,N
QAY28250,V-clade,N
QAY30793,V-clade,N
QAY30841,V-clade,N
QBA29544,V-clade,N
QBA29582,V-clade,N
QBA29602,F-clade,N
QBA82384,V-clade,N
QBA98182,V-clade,N
QBA98291,V-clade,N
QBA98555,V-clade,N
QBA98762,V-clade,N
QBA98797,V-clade,N
QBA99218,V-clade,N
QBF01535,V-clade,N
QBF01715,F-clade,N
QBF01896,F-clade,N
QBF01944,F-clade,Y
QBF02724,F-clade,N
QBF03144,F-clade,Y
QBF65958,V-clade,N
QBF66415,V-clade,N
QBF67009,V-clade,N
QBF67020,V-clade,N
QBF67141,V-clade,N
QBF67196,V-clade,N
QBH70669,V-clade,N
QBH70674,V-clade,N
QBH70707,V-clade,N
QBH71156,V-clade,N
QBH71452,V-clade,N
QBH71463,V-clade,N
QBH71652,V-clade,N
QBH71674,V-clade,N
QBI71877,V-clade,N
QBL89790,V-clade,N
QBL90328,V-clade,N
QBL90435,V-clade,N
QBL90545,V-clade,N
QBL90622,V-clade,N
QBL90809,V-clade,N
QBL90908,V-clade,N
QBL90996,V-clade,N
QBL91040,V-clade,N
QBL91117,V-clade,N
QBL96322,V-clade,N
QBL96410,V-clade,N
QBL96454,V-clade,N
QBL96465,V-clade,N
QBL96498,V-clade,N
QBL96904,V-clade,N
QBM03939,V-clade,N
QBM03966,V-clade,N
QBM04065,V-clade,N
QBM04137,V-clade,N
QBM04232,V-clade,N
QBM04280,V-clade,N
QBM04346,V-clade,N
QBM04364,V-clade,N
QBM04390,V-clade,N
QBM04404,V-clade,N
QBM04412,V-clade,N
QBM06668,V-clade,N
QBM06723,V-clade,N
QBM06734,V-clade,N
QBM06767,V-clade,N
QBM06833,V-clade,N
QBM06955,V-clade,N
QBM06988,V-clade,N
QBM07136,V-clade,N
QBM07167,V-clade,N
QBM07312,V-clade,N
QBM07686,V-clade,N
QBM12163,V-clade,N
QBM12175,V-clade,N
QBM12183,V-clade,N
QBM12193,V-clade,N
QBM12517,V-clade,N
QBM12879,V-clade,N
QBO25335,V-clade,N
QBO25355,F-clade,N
QBO25451,V-clade,N
QBO25511,F-clade,N
QBO25560,V-clade,N
QBO25580,F-clade,N
QBP37574,V-clade,N
QBP37656,V-clade,N
QBP37717,V-clade,N
QBP37755,V-clade,N
QBP38041,V-clade,N
QBP38074,V-clade,N
QBP78439,V-clade,N
QBQ70616,V-clade,N
QBQ86126,V-clade,N
QBQ86208,V-clade,N
QBQ86219,V-clade,N
QBQ86483,V-clade,N
QBQ86659,V-clade,N
QBQ86680,V-clade,N
QBR86661,V-clade,N
QBR86683,V-clade,N
QBR86847,V-clade,N
QBR86902,V-clade,N
QBR86968,V-clade,N
QBR86990,V-clade,N
QBR87012,V-clade,N
QBR98614,V-clade,N
QBS18910,V-clade,N
QBS18921,V-clade,N
QBS19484,V-clade,N
QBS19542,V-clade,N
QBS19624,V-clade,N
QBS19763,V-clade,N
QBS19785,V-clade,N
QBX91559,V-clade,N
QBX91587,V-clade,N
QBX91618,V-clade,N
QBX91624,V-clade,N
QBX91631,V-clade,N
QBX91637,V-clade,N
QBX92296,V-clade,N
QBY33623,V-clade,N
QBY33638,V-clade,N
QBY33737,V-clade,N
QBY33781,V-clade,N
QBY34034,V-clade,N
QBY34210,V-clade,N
QBY34285,V-clade,N
QBY34441,V-clade,N
QBY34485,V-clade,N
QBZ79107,V-clade,N
QBZ79114,V-clade,N
QBZ79120,V-clade,N
QBZ79138,V-clade,N
QBZ79738,V-clade,N
QBZ79784,V-clade,N
QBZ79956,V-clade,N
QCF42725,V-clade,N
QCF42756,V-clade,N
QCF43011,V-clade,N
QCF43066,V-clade,N
QCF43077,V-clade,N
QCF43251,V-clade,N
QCF43427,V-clade,N
QCF43908,V-clade,N
QCF60738,V-clade,N
QCF60767,V-clade,N
QCF60874,F-clade,N
QCF60884,F-clade,N
QCF60923,F-clade,Y
QCF60963,F-clade,Y
QCG82602,V-clade,Y
QCG82656,V-clade,N
QCG82676,V-clade,N
QCG82713,V-clade,N
QCG82731,V-clade,N
QCG82775,V-clade,N
QCG82841,V-clade,N
QCG83072,V-clade,N
QCG83116,V-clade,N
QCG83247,V-clade,N
QCG83412,V-clade,N
QCG83448,V-clade,N
QCG83489,V-clade,N
QCG83676,V-clade,N
QCH41743,V-clade,N
QCH41747,V-clade,N
QCH41767,V-clade,N
QCH41772,V-clade,N
QCH41780,V-clade,N
QCH41790,V-clade,N
QCH42228,V-clade,N
QCO71970,V-clade,N
QCO72233,V-clade,N
QCO72572,V-clade,N
QCO72618,V-clade,N
QCO72686,V-clade,N
QCO72986,V-clade,N
QCO89937,F-clade,N
QCO89985,V-clade,N
QCO90042,V-clade,N
QCO90169,V-clade,N
QCO90721,V-clade,N
QCP66476,V-clade,N
QCP66483,V-clade,N
QCP66661,V-clade,N
QCP66672,V-clade,N
QCP66846,V-clade,N
QCP66986,V-clade,N
QCP67043,V-clade,N
QCP67066,V-clade,N
QCP67276,V-clade,N
QCP67579,V-clade,N
QCP67887,V-clade,N
QCQ18724,V-clade,N
QCQ18734,V-clade,N
QCQ18748,V-clade,N
QCQ18753,V-clade,N
QCQ18781,V-clade,N
QCQ18799,V-clade,N
QCQ19587,V-clade,N
QCT08251,V-clade,N
QCT08262,V-clade,N
QCT08911,V-clade,N
QCW11327,V-clade,N
QCW11442,V-clade,N
QCW11497,V-clade,N
QCW11530,V-clade,N
QCW11546,V-clade,N
QCW11607,V-clade,N
QCW11651,V-clade,N
QCW11662,V-clade,N
QCW11717,V-clade,N
QCW11766,V-clade,N
QCW11772,V-clade,N
QCW11783,V-clade,N
QCW16610,V-clade,N
QCW16650,V-clade,N
QCW16686,V-clade,N
QCW16904,V-clade,N
QCW16923,V-clade,N
QCW17099,V-clade,N
QCW17185,V-clade,N
QCW17219,V-clade,N
QCW17253,V-clade,N
QCW17275,V-clade,N
QCW17363,V-clade,N
QCW17399,V-clade,N
QCW17429,V-clade,N
QCW17462,V-clade,N
QCW17594,V-clade,N
QCW17649,V-clade,N
QCW17660,V-clade,N
QCW17682,V-clade,N
QCW17947,V-clade,N
QCW18090,V-clade,N
QCW18365,V-clade,N
QDA17201,V-clade,N
QDA17279,V-clade,N
QDA17312,V-clade,N
QDA45681,V-clade,N
QDA45738,V-clade,N
QDC19643,V-clade,N
QDC19881,V-clade,N
QDC20008,V-clade,N
QDC20411,V-clade,N
QDC20575,V-clade,N
QDC20774,V-clade,N
QDC27090,V-clade,N
QDE05213,V-clade,N
QDE05448,V-clade,N
QDE05547,V-clade,N
QDE05569,V-clade,N
QDE05591,V-clade,Y
QDE05783,V-clade,N
QDE05855,V-clade,N
QDE05888,V-clade,N
QDE05943,V-clade,N
QDE05965,V-clade,N
QDE06104,V-clade,N
QDF81580,V-clade,N
QDF81590,V-clade,N
QDF81610,V-clade,N
QDF81660,V-clade,N
QDF81768,F-clade,N
QDF81786,V-clade,N
QDF81844,F-clade,N
QDF81874,V-clade,N
QDF81982,F-clade,N
QDH76718,V-clade,N
QDH76726,F-clade,N
QDJ73861,V-clade,N
QDJ73987,V-clade,N
QDJ94532,V-clade,N
QDJ94620,V-clade,N
QDJ94631,V-clade,N
QDJ94642,V-clade,N
QDJ94730,V-clade,N
QDJ95757,V-clade,N
QDJ95767,V-clade,N
QDJ95814,F-clade,N
QDJ95834,V-clade,N
QDJ95863,V-clade,N
QDK57136,V-clade,N
QDK57805,V-clade,N
QDK58462,V-clade,N
QDM38606,V-clade,N
QDP14725,V-clade,N
QDP14938,V-clade,N
QDP15572,F-clade,N
QDP15608,V-clade,N
QDP15790,V-clade,N
QDP16674,V-clade,N
QDP16696,V-clade,N
QDP16729,V-clade,N
QDP16783,V-clade,N
QDP16815,V-clade,N
QDP16870,V-clade,N
QDR48048,V-clade,N
QDR48180,V-clade,N
QDR48312,V-clade,N
QDR48367,V-clade,N
QDR48378,V-clade,N
QDR48455,V-clade,N
QDX15151,V-clade,N
QDX16205,V-clade,N
QDX16277,V-clade,N
QDX16288,V-clade,N
QED55825,F-clade,N
QED55955,F-clade,N
QED94827,V-clade,N
QEI25979,V-clade,N
QEI26001,V-clade,N
QEI48498,V-clade,N
QEJ81151,V-clade,N
QEJ81197,V-clade,N
QEL53500,V-clade,N
QEL53504,V-clade,N
QEL53507,V-clade,N
QEM33716,V-clade,N
QEM33758,V-clade,N
QEN96350,V-clade,N
QEN96427,V-clade,N
QEN96465,V-clade,N
QES86914,V-clade,N
QEY10414,F-clade,N
QEY10433,F-clade,N
QEY10443,F-clade,N
QEY10530,F-clade,N
QEY10540,F-clade,N
QFG71033,V-clade,N
QFQ51098,V-clade,N
QFR17378,V-clade,N
QFR17389,V-clade,N
QFR17411,V-clade,N
QFS21133,F-clade,N
QFX66872,F-clade,N
QFX66955,V-clade,N
QFX66975,V-clade,N
QFZ88301,V-clade,N
QFZ88323,V-clade,N
QGF19448,V-clade,N
QGH81204,V-clade,N
QGH81225,V-clade,N
QGH81312,V-clade,N
QGM78426,V-clade,N
QGM78913,V-clade,N
QGM79117,V-clade,N
QGM79178,V-clade,N
QGM79190,V-clade,N
QGM79233,V-clade,N
QGM79255,V-clade,N
QGP75320,V-clade,N
QGP75329,V-clade,N
QGT51894,F-clade,N
QGT51931,F-clade,N
QGT51971,F-clade,N
QGT52011,F-clade,N
QGW43570,V-clade,N
QGW67093,V-clade,N
QGW67149,V-clade,N
QGZ99145,V-clade,N
QHA30549,V-clade,N
QHA30817,V-clade,N
QHA78044,V-clade,N
QHA78055,V-clade,N
QHA78132,V-clade,N
QHI02484,V-clade,N
QHI02638,V-clade,N
QHN72300,V-clade,N
QHN72305,V-clade,N
QHN72315,V-clade,N
QHN72399,V-clade,N
QHN72860,V-clade,N
QHN72932,V-clade,N
QHN73266,V-clade,N
QHN73321,V-clade,N
QHN73453,V-clade,N
QHN73599,V-clade,N
QHN73692,V-clade,N
QHT65132,V-clade,N
QHX37589,V-clade,N
QHX37597,V-clade,N
QHX37766,V-clade,N
QHX37777,V-clade,N
QHX37909,V-clade,N
QHX38261,V-clade,N
QHX38599,V-clade,N
QHX39083,V-clade,N
QIA57477,V-clade,N
QIA57486,V-clade,N
QIA57506,V-clade,N
QIA57814,V-clade,N
QIA58001,V-clade,N
QIA58045,V-clade,N
QIA58342,V-clade,N
QIA58441,V-clade,N
QIA58595,V-clade,N
QIA58738,V-clade,N
QIJ23485,V-clade,N
QIJ23505,V-clade,N
QIJ23595,V-clade,N
QIJ23605,V-clade,N
QIJ23915,V-clade,N
QIJ24509,V-clade,N
QIJ24586,V-clade,N
QIJ24771,V-clade,N
QIJ24826,V-clade,N
QIJ25343,V-clade,N
QIJ25442,V-clade,N
QIJ25497,V-clade,N
QIJ25594,V-clade,N
QIM55924,V-clade,N
QIM55967,V-clade,N
QIM55960,V-clade,N
QIM55944,V-clade,N
QIM56028,V-clade,N
QIM56087,V-clade,N
QIM57439,V-clade,N
QIQ07388,V-clade,N
QIQ07477,F-clade,Y
QIQ07486,V-clade,N
QIQ07506,F-clade,N
QIQ07538,F-clade,N
QIQ07566,V-clade,N
QIQ07586,V-clade,N
QIQ07655,V-clade,N
QIQ07675,V-clade,N
QIQ07685,F-clade,Y
QIQ07704,V-clade,N
QIQ07744,F-clade,N
QIQ07764,V-clade,N
QIQ07829,F-clade,N
QIQ07884,F-clade,N
QIQ07963,V-clade,N
QIQ44797,V-clade,Y
QIQ44896,V-clade,N
QIQ44973,V-clade,N
QIQ44997,V-clade,N
QIQ45127,V-clade,N
QIQ45149,V-clade,N
QIQ45600,V-clade,N
QIQ45633,V-clade,N
QIQ45644,V-clade,N
QIQ45888,V-clade,N
QIS63277,V-clade,N
QIS63297,V-clade,N
QIS63345,F-clade,N
QIS63355,V-clade,N
QIS63383,F-clade,N
QIS63411,V-clade,N
QIV14151,V-clade,N
QIV14327,V-clade,N
QIV14349,V-clade,N
QIV14448,V-clade,N
QIV14481,V-clade,N
QIV14668,V-clade,N
QIV14690,V-clade,N
QIV14778,V-clade,N
QIV14789,V-clade,N
QIV14822,V-clade,N
QIV14888,V-clade,N
QIZ31754,V-clade,N
QIZ32073,V-clade,N
QIZ32195,V-clade,N
QIZ32251,V-clade,N
QIZ32389,V-clade,N
QIZ32515,V-clade,N
QIZ32586,V-clade,N
QIZ32702,V-clade,N
QIZ32746,V-clade,N
QIZ32763,V-clade,N
QIZ32779,V-clade,N
QIZ32800,V-clade,N
QIZ32823,V-clade,N
QIZ32965,V-clade,N
QJB24165,F-clade,N
QJB24194,V-clade,N
QJB24233,V-clade,N
QJB24302,V-clade,N
QJD46906,V-clade,N
QJD57099,V-clade,N
QJI52735,V-clade,N
QJT24341,V-clade,N
QJT24396,V-clade,N
QJT24616,V-clade,N
QJT24693,V-clade,N
QJT24715,V-clade,N
QJX57604,V-clade,N
QJX57648,V-clade,N
QJX57692,V-clade,N
AAA52265,clade-split,Y
ABQ45418,clade-split,Y
ABR87894,F-clade,N
ABY70960,F-clade,N
ACE78010,F-clade,N
BAH02161,clade-split,Y
ACT10842,V-clade,N
ACT10308,V-clade,N
ACV42118,F-clade,N
ACY77814,V-clade,N
ACZ96123,V-clade,N
ACZ96273,V-clade,N
ACZ98402,V-clade,N
ADB89455,V-clade,N
ADD23116,V-clade,N
ADD23166,V-clade,Y
ADD23234,V-clade,N
ADD74642,V-clade,N
ADD74712,V-clade,N
ADD96860,V-clade,N
ADD98202,V-clade,N
ADE28905,V-clade,N
ADF10098,V-clade,N
ADF27839,V-clade,N
ADF28009,V-clade,N
ADF87216,V-clade,N
ADJ37766,V-clade,N
ADM07155,V-clade,N
ADM14665,V-clade,N
ADM18081,F-clade,N
ADM31482,V-clade,N
ADM31512,V-clade,N
ADM31692,V-clade,N
ADM32635,V-clade,N
ADM52618,V-clade,N
ADN78215,V-clade,N
ADU85630,V-clade,N
ADV74735,V-clade,N
ADX96319,V-clade,N
ADX96628,V-clade,N
ADY69916,clade-split,Y
ADY70026,clade-split,Y
ADY70312,clade-split,Y
ADY70927,clade-split,Y
ADY70957,clade-split,Y
ADY71213,clade-split,Y
ADZ05667,F-clade,N
BAK23282,clade-split,Y
AEH59615,V-clade,N
AEI86818,V-clade,N
AEJ10504,V-clade,N
AEN68525,V-clade,N
CCD17906,V-clade,N
AEW25307,V-clade,N
AEW25391,V-clade,N
AFD32650,V-clade,N
AFG31510,V-clade,N
AFG31530,V-clade,N
AFL56895,F-clade,Y
AFN66905,F-clade,N
AFO38708,V-clade,N
AFP36155,V-clade,N
AFU09381,V-clade,N
AFU09736,V-clade,N
AFX96375,V-clade,N
AFX96512,V-clade,N
AFX96692,V-clade,N
AGA19296,V-clade,N
AGB13284,V-clade,N
AGB13354,V-clade,N
AGB13735,V-clade,N
AGB84954,V-clade,N
AGB98627,F-clade,Y
AGC13496,V-clade,N
ADI52819,V-clade,N
AEA29275,V-clade,N
AGE83920,F-clade,N
AGF37524,V-clade,N
AGG86896,V-clade,N
AGI53839,V-clade,N
AGJ73170,F-clade,N
AGN69663,F-clade,N
AGR45152,V-clade,N
AGS41820,V-clade,N
AGS41834,V-clade,N
AGU92770,V-clade,N
AGV74971,V-clade,N
AGV75114,V-clade,N
AGV75587,V-clade,N
AGW83196,V-clade,N
AGW83229,V-clade,N
AGY41979,V-clade,N
AHA56824,V-clade,N
AHB21007,F-clade,N
AHB21512,F-clade,N
AHB22121,F-clade,N
AHB22691,F-clade,N
AHB22787,F-clade,N
AHB22955,F-clade,N
AHB23707,F-clade,N
AHB23814,F-clade,N
AHB51320,F-clade,N
AHB51524,F-clade,N
AHC58472,V-clade,N
AHM98585,V-clade,N
AHX38776,F-clade,Y
AHX39046,V-clade,N
AHY20907,V-clade,N
AHY84533,V-clade,N
AHY95136,F-clade,N
AHZ35804,V-clade,N
AIC65560,V-clade,N
AID47927,V-clade,N
AIE48962,V-clade,N
AIE49195,V-clade,N
AIE50347,V-clade,N
AIE51092,V-clade,N
AIE51509,F-clade,N
AIE52334,V-clade,N
AII18916,V-clade,N
